Price,VehicleType,YearOfVehicleRegistration,GearBoxType,PowerOfTheEngine,ModelOfTheVehicle,DistranceTravelled,TypeOfTheFuelUsed,BrandOfTheVehicle,IsDamageRepaired
3500.0,2,6,1,64,70,1.0,6,27,0
2600.0,6,5,1,102,205,1.0,6,30,0
13799.0,0,12,1,105,160,0.5172413793103449,1,36,0
13800.0,4,5,1,170,233,0.5172413793103449,6,2,0
3000.0,6,0,1,82,28,0.5862068965517242,6,20,0
28500.0,3,15,0,150,20,0.10344827586206896,1,2,1
1250.0,6,2,1,44,20,1.0,6,5,0
2100.0,2,2,1,68,230,1.0,6,35,0
4200.0,4,1,1,110,149,0.8275862068965517,6,19,0
1200.0,6,2,1,120,128,1.0,6,27,0
9200.0,3,11,1,105,109,0.8275862068965517,1,36,0
5400.0,3,4,1,200,234,1.0,6,24,0
10499.0,2,13,1,75,20,0.10344827586206896,6,19,0
2999.0,2,5,1,65,166,1.0,6,9,0
4000.0,6,8,0,140,160,1.0,1,36,0
1700.0,3,3,1,107,186,0.8275862068965517,6,27,0
4900.0,7,2,1,150,79,0.8275862068965517,6,11,0
11800.0,2,11,0,179,94,0.44827586206896547,6,31,0
7499.0,5,11,1,110,141,0.5862068965517242,6,27,0
23600.0,6,11,0,177,226,0.3793103448275862,1,2,0
4600.0,4,5,1,109,6,1.0,1,25,0
10500.0,5,8,1,160,63,1.0,6,36,0
1400.0,0,0,1,75,37,1.0,1,24,0
4600.0,2,6,1,54,163,0.5172413793103449,6,36,0
10500.0,6,7,0,150,170,1.0,1,23,0
6000.0,0,7,0,179,24,1.0,1,1,0
5550.0,0,9,1,110,160,1.0,1,36,0
8200.0,6,7,1,156,54,1.0,6,20,0
6190.0,6,9,1,80,163,0.5172413793103449,6,36,0
2250.0,2,0,1,101,96,1.0,6,10,0
3400.0,5,1,0,143,54,1.0,1,20,0
6999.0,2,12,1,60,213,0.3793103448275862,6,36,0
3550.0,0,5,1,75,109,1.0,6,36,0
3800.0,3,5,1,75,145,0.44827586206896547,6,27,0
3500.0,3,6,1,125,208,1.0,1,10,0
6600.0,4,6,1,103,37,0.8275862068965517,6,24,0
3690.0,2,14,1,60,67,0.034482758620689655,6,31,1
7400.0,6,13,1,105,154,1.0,1,31,0
13499.0,6,8,1,177,9,1.0,1,2,0
2290.0,2,6,1,67,140,0.44827586206896547,6,3,0
2350.0,4,1,1,136,6,1.0,6,25,0
4100.0,3,6,1,109,45,0.8275862068965517,6,5,0
1300.0,6,1,0,131,24,1.0,6,1,1
6200.0,3,7,1,116,207,0.8275862068965517,6,36,0
8999.0,6,7,1,170,23,1.0,1,1,0
4000.0,2,10,1,69,94,0.8275862068965517,6,31,0
2750.0,0,3,1,101,109,1.0,1,36,0
6390.0,6,4,0,163,54,1.0,6,20,1
14900.0,0,9,1,143,24,0.8275862068965517,1,1,0
18490.0,6,13,1,140,23,0.5862068965517242,1,1,0
1650.0,2,3,1,70,121,0.6551724137931034,6,10,0
5300.0,0,6,1,136,215,1.0,1,37,0
12750.0,5,8,1,160,187,0.31034482758620685,6,36,0
7999.0,3,6,0,116,42,0.8275862068965517,6,20,0
5000.0,3,4,1,116,96,0.8275862068965517,6,10,0
4919.0,4,7,1,71,99,0.3793103448275862,6,32,0
5000.0,0,7,1,68,134,1.0,1,6,0
5749.0,3,7,1,143,12,1.0,1,19,0
14650.0,4,8,1,170,75,0.31034482758620685,6,21,0
32500.0,3,11,1,180,209,0.5172413793103449,1,36,0
1500.0,6,2,1,116,109,0.8275862068965517,6,36,0
2350.0,6,1,0,180,26,1.0,1,1,0
2300.0,3,6,1,69,57,1.0,1,36,0
8699.0,0,8,1,143,9,1.0,1,2,0
5800.0,3,11,1,90,74,0.5862068965517242,6,24,0
3950.0,6,3,1,137,23,1.0,1,1,0
4299.0,2,7,1,86,113,0.6551724137931034,6,30,0
6950.0,7,8,1,140,160,1.0,1,36,0
5000.0,0,5,0,163,26,1.0,1,1,0
4490.0,3,5,1,116,109,0.8275862068965517,6,36,0
2400.0,2,4,1,60,135,0.6551724137931034,6,36,0
5800.0,4,9,1,68,51,0.44827586206896547,1,5,0
1200.0,2,2,1,76,20,1.0,6,34,0
14500.0,3,11,1,150,12,0.5172413793103449,1,25,0
17450.0,6,13,1,140,132,0.10344827586206896,6,30,0
1850.0,0,3,1,101,96,1.0,1,10,0
18000.0,2,14,1,182,95,0.1724137931034483,6,10,0
2599.0,2,2,1,75,30,0.8275862068965517,6,24,0
7500.0,2,5,1,125,78,0.3793103448275862,6,24,0
4600.0,6,10,1,105,1,0.8275862068965517,6,0,0
3500.0,6,6,1,116,77,1.0,1,35,0
11700.0,4,5,0,170,233,0.6551724137931034,6,2,0
14700.0,3,4,0,174,209,1.0,1,36,0
11600.0,6,14,1,105,113,0.31034482758620685,1,30,0
4990.0,0,6,1,109,57,0.6551724137931034,0,36,0
4200.0,4,2,0,170,24,1.0,6,1,1
8550.0,2,11,1,86,94,0.1724137931034483,6,31,0
4390.0,0,5,1,150,20,0.8275862068965517,1,0,0
3600.0,2,9,0,68,49,0.8275862068965517,6,5,0
11800.0,2,12,1,105,21,1.0,1,1,0
7495.0,6,6,1,102,109,0.5172413793103449,6,36,0
17500.0,0,10,1,170,200,0.5172413793103449,1,31,0
18000.0,0,13,0,140,200,0.44827586206896547,6,31,0
21800.0,3,13,0,140,182,0.24137931034482757,1,10,0
9000.0,0,8,1,125,23,1.0,6,1,0
11950.0,3,8,0,122,109,0.10344827586206896,6,36,0
1700.0,3,1,1,116,105,1.0,1,10,0
24000.0,2,14,1,170,75,0.10344827586206896,1,21,0
7550.0,2,11,1,84,4,0.1724137931034483,6,19,0
1450.0,6,0,1,150,9,1.0,6,2,0
19900.0,0,10,0,190,26,1.0,1,1,0
3850.0,3,2,0,116,105,0.6551724137931034,1,10,1
8650.0,6,4,0,218,226,1.0,1,2,0
2400.0,0,3,1,116,160,1.0,6,36,0
7900.0,4,10,0,54,99,0.5172413793103449,1,32,0
10999.0,4,14,1,69,11,0.034482758620689655,6,9,0
4350.0,0,4,0,163,26,1.0,1,1,0
2600.0,2,5,1,69,191,0.8275862068965517,6,8,0
3500.0,6,6,1,105,37,1.0,6,24,0
2690.0,2,2,1,86,163,1.0,6,36,0
1800.0,0,4,1,75,6,1.0,6,25,0
1600.0,0,1,1,90,96,0.8275862068965517,1,10,0
19999.0,6,9,0,170,90,0.24137931034482757,1,20,0
3600.0,0,4,0,163,24,1.0,1,1,0
17100.0,6,13,0,122,28,0.3793103448275862,6,20,0
8500.0,6,5,1,218,9,0.5862068965517242,6,2,0
6250.0,0,7,1,140,24,1.0,1,1,0
4200.0,6,5,1,95,28,0.8275862068965517,6,20,0
1250.0,2,0,1,90,203,0.8275862068965517,6,24,0
6390.0,6,5,1,140,160,1.0,1,36,0
4500.0,0,5,1,116,9,1.0,6,2,0
1699.0,2,3,1,50,135,1.0,6,36,0
7750.0,4,6,1,160,149,0.6551724137931034,6,19,0
3450.0,2,8,1,109,6,1.0,1,25,0
4000.0,2,9,1,61,99,0.1724137931034483,6,32,0
3950.0,4,2,1,115,109,1.0,6,36,0
1250.0,2,3,1,75,212,1.0,6,27,0
6000.0,5,0,1,133,20,0.10344827586206896,6,11,0
4650.0,7,3,0,140,194,1.0,1,15,0
3500.0,2,7,1,120,20,0.5862068965517242,6,9,0
2500.0,2,4,1,118,96,1.0,6,10,0
3500.0,6,3,1,211,219,1.0,6,24,0
2700.0,3,7,1,101,88,1.0,1,9,1
6250.0,6,6,1,116,109,0.8275862068965517,6,36,0
3500.0,6,5,1,101,96,0.8275862068965517,6,10,0
2350.0,6,2,1,131,23,1.0,1,1,0
10000.0,6,10,1,160,37,1.0,1,24,0
18700.0,5,10,1,211,25,0.8275862068965517,6,1,0
3800.0,0,6,1,105,160,1.0,1,36,0
7500.0,3,10,1,140,57,1.0,1,36,0
2700.0,6,16,1,85,95,1.0,6,10,0
6199.0,3,8,1,177,220,1.0,1,35,0
1750.0,3,4,1,69,20,1.0,1,9,0
11990.0,6,6,1,200,109,0.3793103448275862,6,36,0
5100.0,6,5,1,105,8,0.3793103448275862,6,19,1
3499.0,6,0,1,116,24,1.0,1,1,0
1599.0,2,4,1,75,95,1.0,1,10,0
7999.0,6,5,1,105,109,1.0,1,36,0
19900.0,3,14,1,102,57,0.24137931034482757,1,36,0
4000.0,6,1,1,220,23,1.0,6,1,0
3500.0,4,5,1,109,6,1.0,6,25,0
4550.0,6,16,1,101,109,1.0,1,36,0
15300.0,4,12,1,105,109,0.24137931034482757,6,36,0
3400.0,6,5,1,131,24,1.0,1,1,0
6900.0,6,6,1,160,3,0.8275862068965517,6,0,0
8800.0,6,9,1,105,109,1.0,1,36,0
1590.0,2,1,1,75,163,1.0,6,36,0
1200.0,2,1,1,75,78,1.0,6,24,0
6600.0,3,6,1,105,207,1.0,1,36,0
2700.0,6,16,1,125,234,1.0,6,24,0
7900.0,3,8,1,120,20,1.0,1,9,0
2000.0,6,3,1,102,28,1.0,6,20,0
6950.0,0,5,0,177,26,1.0,6,1,0
2900.0,6,2,0,147,37,1.0,6,24,0
6400.0,4,7,1,120,6,0.6551724137931034,6,25,0
3999.0,0,1,1,170,90,1.0,1,20,0
4400.0,3,5,1,140,105,0.8275862068965517,6,10,0
13499.0,6,6,1,163,9,1.0,1,2,0
11900.0,0,11,1,145,146,0.8275862068965517,6,10,0
8750.0,6,10,0,160,63,0.6551724137931034,6,36,0
1500.0,2,3,1,58,78,1.0,6,24,0
16990.0,6,7,1,235,13,1.0,1,2,0
12500.0,6,10,1,141,170,0.3793103448275862,6,23,0
12800.0,7,11,1,190,150,0.8275862068965517,1,23,0
1750.0,2,4,1,60,95,1.0,6,10,0
2800.0,6,1,1,163,54,1.0,6,20,0
2850.0,0,1,0,231,13,1.0,6,2,0
1550.0,0,4,1,90,20,1.0,1,34,1
9799.0,4,0,1,231,9,0.8275862068965517,6,2,0
1600.0,0,2,1,116,154,1.0,6,31,0
1795.0,3,4,0,144,61,1.0,1,15,0
3950.0,2,5,1,60,95,0.24137931034482757,6,10,0
5490.0,6,4,1,105,109,0.8275862068965517,1,36,0
14490.0,6,10,1,170,26,0.5172413793103449,6,1,0
1400.0,0,0,1,101,109,1.0,6,36,0
8990.0,0,9,0,177,13,1.0,1,2,0
1650.0,0,3,1,103,37,1.0,6,24,0
2700.0,2,4,1,69,95,0.5862068965517242,6,10,1
2180.0,2,4,1,65,143,1.0,6,23,0
5200.0,2,9,1,82,95,0.8275862068965517,6,10,0
1500.0,2,3,1,60,163,1.0,6,36,0
3500.0,3,8,1,69,20,1.0,6,31,0
2000.0,3,4,1,111,20,1.0,6,22,0
3500.0,0,1,1,163,13,1.0,1,2,0
3800.0,0,3,1,129,39,1.0,6,35,0
9999.0,3,3,1,131,209,1.0,1,36,0
2000.0,0,1,1,101,160,1.0,1,36,0
9750.0,0,7,1,140,154,1.0,1,31,0
2600.0,6,0,1,131,24,1.0,6,1,0
4750.0,6,6,1,75,109,1.0,6,36,0
4499.0,2,1,1,60,163,0.3793103448275862,6,36,0
4850.0,6,3,1,140,23,1.0,1,1,0
2900.0,2,6,1,68,95,1.0,1,10,0
2900.0,6,5,1,140,33,1.0,1,30,0
5999.0,5,7,1,140,37,1.0,6,24,0
6000.0,0,7,1,170,24,1.0,1,1,0
3700.0,2,6,1,80,78,0.8275862068965517,6,24,0
15800.0,7,7,0,171,20,0.8275862068965517,1,23,0
4500.0,0,6,1,150,54,1.0,1,20,0
5249.0,2,13,1,69,112,0.24137931034482757,6,12,0
1950.0,6,1,1,101,109,1.0,1,36,0
5990.0,6,7,1,102,117,1.0,4,36,0
20500.0,6,10,0,184,90,0.8275862068965517,6,20,0
6499.0,4,10,0,71,99,0.44827586206896547,6,32,0
2950.0,6,4,1,82,70,1.0,1,27,0
1350.0,2,1,1,60,143,0.8275862068965517,6,23,0
4799.0,6,4,1,116,9,0.8275862068965517,6,2,0
2700.0,0,4,1,145,146,0.8275862068965517,6,10,0
8000.0,2,11,0,94,201,0.24137931034482757,6,34,0
14350.0,4,8,1,170,5,0.6551724137931034,6,2,0
5900.0,2,8,1,86,113,0.31034482758620685,6,30,0
2499.0,2,2,1,60,95,0.3793103448275862,6,10,0
1850.0,6,2,1,136,8,1.0,6,25,0
3900.0,6,1,1,101,24,1.0,1,1,0
2400.0,2,7,1,58,70,0.5862068965517242,6,27,0
10500.0,0,7,1,197,13,1.0,1,2,1
4990.0,5,4,1,90,156,0.8275862068965517,6,21,0
2555.0,2,9,1,52,140,0.6551724137931034,6,3,0
4300.0,6,4,1,105,109,1.0,1,36,0
3650.0,0,4,1,131,160,1.0,1,36,0
1350.0,6,5,1,86,20,1.0,6,12,0
12000.0,3,11,1,105,207,0.8275862068965517,1,36,0
3900.0,0,2,0,143,54,1.0,1,20,0
2800.0,6,0,1,122,54,0.8275862068965517,6,20,0
1100.0,2,3,1,90,70,1.0,1,27,0
3999.0,3,10,1,110,234,1.0,1,24,0
8300.0,4,7,1,140,91,1.0,1,36,0
7500.0,2,10,1,87,78,0.31034482758620685,6,24,0
20950.0,6,16,1,136,5,0.0,6,2,0
13500.0,6,6,0,231,9,0.6551724137931034,1,2,0
9500.0,2,11,1,105,163,0.5862068965517242,1,36,0
6980.0,6,9,1,102,109,1.0,6,36,0
1499.0,6,0,1,100,164,1.0,6,23,0
2200.0,0,3,1,143,54,1.0,6,20,0
3900.0,3,6,1,84,20,1.0,1,5,0
1999.0,6,2,1,110,132,1.0,1,30,0
2390.0,3,1,1,75,126,0.8275862068965517,6,27,0
6600.0,6,5,0,177,90,1.0,1,20,0
15300.0,7,10,1,140,204,0.5172413793103449,1,36,0
8800.0,1,1,1,68,209,1.0,1,36,0
2600.0,4,1,0,54,99,0.5862068965517242,6,32,0
3990.0,0,3,1,131,160,1.0,1,36,0
16400.0,0,12,1,105,109,0.3793103448275862,1,36,0
6500.0,6,9,1,86,113,0.3793103448275862,6,30,0
3750.0,2,7,1,80,78,1.0,6,24,0
4600.0,0,9,1,105,109,1.0,1,36,0
5200.0,2,11,1,68,20,0.31034482758620685,6,34,0
4500.0,2,12,1,68,6,0.6551724137931034,1,25,0
4000.0,2,4,1,60,166,0.24137931034482757,6,9,0
4990.0,0,2,1,163,217,1.0,1,37,0
7650.0,0,6,0,170,160,1.0,1,36,0
3799.0,0,3,0,193,13,1.0,1,2,0
3590.0,0,6,1,140,37,1.0,6,24,0
9500.0,2,10,1,122,75,0.44827586206896547,6,21,0
16999.0,6,13,1,140,132,0.31034482758620685,6,30,0
19999.0,6,10,1,190,26,0.1724137931034483,6,1,0
9199.0,0,8,0,232,26,1.0,1,1,0
12590.0,4,9,1,120,75,0.8275862068965517,6,21,0
10500.0,6,12,1,105,109,0.5172413793103449,1,36,0
2899.0,0,1,1,90,109,1.0,6,36,0
14300.0,6,10,1,150,114,0.5172413793103449,1,33,0
8700.0,6,16,1,116,115,0.8275862068965517,6,24,1
11950.0,2,15,1,69,11,0.034482758620689655,6,9,0
2900.0,3,5,1,90,20,1.0,1,25,0
12000.0,2,15,1,75,213,0.0,6,36,0
5100.0,0,9,1,105,109,1.0,1,36,0
3500.0,2,8,1,60,163,0.6551724137931034,6,36,0
4599.0,0,6,1,140,24,0.0,1,1,0
6100.0,0,6,1,150,3,0.8275862068965517,1,0,0
16700.0,5,9,0,200,210,0.5172413793103449,6,1,0
15999.0,4,9,1,170,5,0.5862068965517242,6,2,0
8000.0,3,7,1,140,109,0.6551724137931034,6,36,0
7000.0,0,6,1,136,42,0.5172413793103449,6,20,0
3900.0,4,2,1,147,37,1.0,6,24,0
27900.0,6,15,0,177,54,0.10344827586206896,1,20,0
28000.0,6,15,0,170,11,0.034482758620689655,6,9,0
14900.0,7,6,0,232,169,1.0,1,1,0
20000.0,7,10,1,163,34,0.5172413793103449,1,36,0
3500.0,6,2,1,136,13,1.0,1,2,0
4400.0,2,11,0,71,99,0.44827586206896547,6,32,0
7300.0,2,9,1,95,156,0.8275862068965517,6,21,0
2999.0,6,16,1,105,109,0.8275862068965517,6,36,0
24360.0,0,14,1,150,24,0.3793103448275862,1,1,0
1799.0,6,1,1,82,28,0.8275862068965517,6,20,0
4999.0,2,1,1,125,135,1.0,6,36,0
11290.0,3,10,1,150,12,0.44827586206896547,6,19,0
1700.0,4,2,1,147,37,1.0,6,24,0
10900.0,6,16,1,122,5,0.3793103448275862,6,2,0
5500.0,6,5,0,224,26,1.0,1,1,0
2600.0,2,3,1,55,159,0.24137931034482757,6,9,0
12900.0,6,14,1,105,109,1.0,1,36,0
1200.0,3,3,1,95,186,1.0,6,27,0
2700.0,3,5,1,101,74,1.0,1,24,0
14550.0,0,7,0,218,9,0.44827586206896547,6,2,0
3999.0,6,1,1,150,24,0.10344827586206896,6,1,0
14500.0,6,13,1,116,96,0.24137931034482757,1,10,0
10500.0,7,5,0,225,206,1.0,1,36,0
6990.0,2,11,1,105,20,0.44827586206896547,6,0,0
13500.0,6,7,1,218,9,1.0,6,2,0
2000.0,0,6,1,97,74,1.0,0,24,0
8500.0,6,6,1,131,24,0.5172413793103449,6,1,0
4600.0,6,5,0,140,109,1.0,1,36,0
3000.0,6,1,1,179,24,1.0,1,1,0
6999.0,0,7,1,177,9,1.0,1,2,0
4200.0,2,5,1,150,95,1.0,6,10,0
16500.0,5,10,1,179,25,0.6551724137931034,6,1,0
9650.0,6,9,1,122,5,0.5172413793103449,6,2,0
7000.0,6,8,1,143,129,1.0,6,22,0
2500.0,2,6,1,60,159,0.5172413793103449,6,9,0
2999.0,0,1,1,116,54,1.0,1,20,0
1700.0,0,2,1,101,94,1.0,1,31,0
3900.0,2,3,1,64,163,0.6551724137931034,6,36,0
3200.0,0,5,1,101,96,1.0,6,10,0
14500.0,7,9,1,147,97,0.24137931034482757,1,33,0
7500.0,0,9,1,145,96,0.8275862068965517,4,10,0
16800.0,7,14,1,135,20,0.1724137931034483,6,12,0
10900.0,3,7,1,102,209,1.0,1,36,0
5795.0,2,9,1,86,113,0.8275862068965517,6,30,0
9500.0,3,8,1,140,234,0.31034482758620685,6,24,0
5900.0,3,12,1,105,87,0.8275862068965517,1,9,0
6750.0,1,9,1,105,109,1.0,1,36,0
3021.0,6,5,1,140,24,0.8275862068965517,1,1,0
10000.0,0,9,1,105,23,1.0,1,1,0
10800.0,0,8,0,179,26,1.0,1,1,0
9750.0,6,9,1,150,8,0.8275862068965517,1,19,0
3990.0,2,6,1,69,163,1.0,1,36,0
5500.0,4,6,1,109,6,1.0,1,25,0
1550.0,2,3,1,95,121,1.0,6,10,0
36980.0,5,15,0,230,210,0.10344827586206896,6,1,0
4200.0,1,9,1,84,134,0.8275862068965517,6,6,1
6950.0,0,5,1,163,9,1.0,1,2,0
6899.0,0,10,1,143,93,1.0,1,30,0
9000.0,6,12,1,95,78,0.5172413793103449,1,24,0
2280.0,2,3,1,50,135,1.0,6,36,0
2699.0,2,3,0,41,99,1.0,1,32,0
1450.0,5,0,1,120,37,1.0,6,24,0
6500.0,6,6,1,102,109,0.8275862068965517,6,36,0
9999.0,4,11,1,120,6,0.3793103448275862,6,25,0
5000.0,6,6,1,185,3,0.8275862068965517,6,0,0
8800.0,4,3,1,170,24,1.0,4,1,0
4900.0,0,3,0,204,90,1.0,1,20,0
3599.0,2,8,1,60,95,0.5172413793103449,6,10,0
6999.0,6,12,1,82,95,0.31034482758620685,6,10,0
1850.0,2,1,0,54,99,0.6551724137931034,6,32,0
7499.0,6,9,1,115,96,0.44827586206896547,6,10,0
2499.0,7,1,1,145,185,1.0,4,12,0
8800.0,0,11,1,116,146,1.0,1,10,0
5300.0,6,6,1,140,109,1.0,6,36,0
1649.0,2,0,1,75,96,1.0,6,10,0
17000.0,6,5,1,231,13,1.0,1,2,0
3490.0,0,8,1,105,57,0.8275862068965517,1,36,0
3999.0,2,8,1,60,78,0.6551724137931034,6,24,0
15890.0,7,14,1,135,112,0.24137931034482757,6,12,0
1700.0,2,2,1,75,6,1.0,6,25,0
2999.0,6,2,1,122,219,1.0,6,24,1
5650.0,4,6,0,61,99,0.5172413793103449,6,32,0
3300.0,2,6,0,41,99,0.8275862068965517,1,32,0
3800.0,0,5,0,150,219,1.0,1,24,0
6500.0,2,8,1,125,78,1.0,1,24,0
13500.0,3,9,1,131,209,1.0,1,36,0
31900.0,0,13,0,211,90,0.3793103448275862,6,20,0
18750.0,7,12,1,110,204,0.034482758620689655,1,36,0
4800.0,3,3,1,101,207,0.8275862068965517,1,36,1
4999.0,6,4,0,143,9,0.8275862068965517,6,2,0
12299.0,6,9,1,143,24,1.0,1,1,0
4800.0,6,7,1,80,109,0.8275862068965517,6,36,0
6900.0,6,4,1,170,23,1.0,1,1,0
3600.0,3,4,1,109,222,1.0,1,20,0
3390.0,6,6,1,95,73,0.3793103448275862,6,22,1
9300.0,6,8,1,140,63,1.0,1,36,0
15450.0,7,11,1,173,83,0.5862068965517242,1,19,0
1599.0,3,1,1,122,222,1.0,1,20,0
4549.0,5,0,1,192,9,1.0,6,2,0
4490.0,6,6,1,116,28,0.8275862068965517,6,20,0
26900.0,5,12,0,170,210,0.24137931034482757,1,1,0
17900.0,7,12,1,150,20,0.44827586206896547,1,10,0
8600.0,6,8,1,143,24,1.0,1,1,0
4500.0,0,7,1,109,96,0.8275862068965517,1,10,0
11500.0,6,7,0,140,26,1.0,1,1,0
11499.0,0,8,1,200,160,0.44827586206896547,6,36,0
13500.0,5,9,1,170,160,1.0,1,36,0
7990.0,0,6,1,163,9,1.0,1,2,0
1200.0,0,1,0,179,26,1.0,1,1,0
2750.0,6,6,1,150,199,0.8275862068965517,1,9,0
5000.0,0,10,1,86,94,0.6551724137931034,6,31,0
27350.0,6,12,0,184,226,0.3793103448275862,1,2,0
1999.0,0,5,1,163,160,1.0,1,36,0
7000.0,1,8,1,102,209,1.0,1,36,1
3950.0,3,6,0,136,20,0.5862068965517242,6,5,0
6620.0,6,1,1,131,24,0.5172413793103449,6,1,0
7200.0,6,3,0,163,90,1.0,6,20,0
2899.0,6,16,1,75,109,0.6551724137931034,6,36,0
10450.0,3,8,1,140,182,0.8275862068965517,1,10,0
3300.0,2,5,1,75,113,1.0,6,30,0
5999.0,2,9,0,68,20,0.5862068965517242,6,35,0
2000.0,2,5,1,64,94,1.0,6,31,0
15900.0,3,12,1,122,42,0.24137931034482757,6,20,0
13500.0,4,7,0,200,91,0.5172413793103449,6,36,0
3774.0,6,5,1,116,28,1.0,6,20,0
6200.0,7,5,1,140,194,1.0,1,15,0
1999.0,2,1,0,54,99,0.8275862068965517,6,32,0
1599.0,6,0,1,75,46,1.0,6,36,0
26999.0,6,11,0,170,168,0.6551724137931034,1,1,0
9850.0,6,11,1,125,132,0.44827586206896547,6,30,0
1950.0,6,4,1,98,32,1.0,6,23,0
1399.0,6,16,1,75,109,1.0,6,36,0
1450.0,0,3,1,75,96,1.0,1,10,0
2850.0,2,5,1,105,37,1.0,6,24,0
3600.0,2,7,1,54,100,0.31034482758620685,6,36,0
5950.0,0,9,1,125,215,0.8275862068965517,4,37,0
32500.0,3,10,0,179,209,0.5862068965517242,1,36,0
6999.0,0,4,0,218,54,1.0,6,20,0
13500.0,3,5,0,174,209,1.0,1,36,0
2900.0,2,4,0,75,163,1.0,6,36,0
9950.0,6,9,0,136,28,0.5172413793103449,6,20,0
4950.0,4,9,1,109,73,0.31034482758620685,6,22,0
9990.0,0,7,1,160,154,1.0,6,31,0
9000.0,4,8,0,170,5,1.0,6,2,0
1899.0,2,1,1,102,28,1.0,6,20,0
2295.0,2,6,1,54,159,0.44827586206896547,6,9,0
10499.0,6,9,1,116,5,0.5862068965517242,1,2,0
1900.0,2,3,1,56,82,0.44827586206896547,6,8,0
1600.0,0,0,1,190,9,1.0,6,2,0
5200.0,2,9,1,80,78,0.8275862068965517,6,24,0
1500.0,3,6,1,145,12,0.5862068965517242,6,19,1
3300.0,0,8,1,15,94,1.0,1,31,0
1099.0,2,1,1,58,78,1.0,6,24,0
7200.0,6,16,1,86,163,0.5172413793103449,6,36,1
1999.0,2,5,1,95,98,1.0,6,32,0
2499.0,3,3,1,90,45,1.0,1,5,0
10500.0,2,13,1,69,163,0.1724137931034483,6,36,0
8690.0,6,16,0,140,5,0.6551724137931034,6,2,0
4000.0,6,2,1,60,135,0.1724137931034483,6,36,0
11800.0,6,9,1,125,23,0.5862068965517242,6,1,0
4400.0,2,4,1,160,113,1.0,1,30,0
3700.0,6,16,1,112,101,1.0,1,18,0
5000.0,5,0,0,197,71,1.0,6,20,0
2250.0,0,1,1,156,10,1.0,6,25,0
6666.0,2,12,1,86,212,1.0,1,27,0
11960.0,2,12,1,86,163,0.1724137931034483,6,36,0
1550.0,2,1,1,107,128,1.0,6,27,0
5890.0,3,6,1,131,182,1.0,1,10,0
5290.0,0,8,1,150,37,1.0,1,24,0
6499.0,0,7,0,170,160,1.0,1,36,0
9450.0,4,4,1,170,233,1.0,6,2,0
1150.0,2,1,0,41,99,1.0,1,32,0
1850.0,2,2,1,58,78,1.0,6,24,0
4850.0,0,7,0,140,24,1.0,1,1,0
10800.0,7,9,1,136,127,1.0,1,10,0
1600.0,6,0,1,101,24,1.0,6,1,0
3900.0,5,2,1,192,37,1.0,6,24,0
15700.0,6,10,0,136,90,1.0,1,20,0
3550.0,2,6,1,70,78,0.8275862068965517,6,24,0
16990.0,7,11,1,220,226,1.0,1,2,0
9900.0,0,9,0,140,160,1.0,1,36,0
3499.0,2,1,1,75,22,0.0,6,1,0
2000.0,0,5,1,90,96,1.0,1,10,0
11500.0,3,10,1,140,207,1.0,1,36,0
5950.0,3,8,0,116,222,1.0,1,20,0
2150.0,0,3,0,163,26,1.0,1,1,0
2930.0,7,3,1,128,110,1.0,6,34,0
2400.0,3,5,1,69,57,0.8275862068965517,1,36,0
6999.0,3,3,1,101,207,1.0,1,36,0
5700.0,3,7,1,140,207,1.0,1,36,1
14900.0,6,15,1,86,109,0.034482758620689655,6,36,0
3899.0,6,5,1,75,109,0.8275862068965517,6,36,1
6999.0,6,6,1,140,160,0.6551724137931034,1,36,0
2999.0,2,1,1,75,109,1.0,6,36,0
1050.0,2,1,1,58,212,0.8275862068965517,6,27,0
6200.0,3,6,0,125,55,0.8275862068965517,6,10,0
5499.0,2,10,1,77,166,0.44827586206896547,6,9,0
3850.0,4,1,1,141,20,1.0,6,4,0
2900.0,6,2,1,75,28,0.5862068965517242,6,20,0
2650.0,2,8,1,75,78,1.0,1,24,0
1199.0,6,16,1,101,160,1.0,6,36,0
2399.0,2,3,1,75,70,0.8275862068965517,6,27,0
7499.0,0,7,0,179,24,1.0,1,1,0
14900.0,5,8,0,224,20,1.0,1,20,0
3999.0,2,8,1,60,94,0.6551724137931034,6,31,0
2950.0,2,1,1,68,78,0.8275862068965517,1,24,0
15500.0,4,1,1,220,47,1.0,6,26,0
3990.0,6,6,1,136,96,1.0,1,10,0
9890.0,6,8,1,156,157,1.0,1,22,0
3970.0,0,5,1,102,154,0.8275862068965517,6,31,0
3800.0,7,11,1,105,89,0.5172413793103449,6,6,0
13799.0,5,7,0,231,9,1.0,1,2,0
1400.0,0,2,1,98,20,1.0,6,22,1
3490.0,2,7,1,88,6,0.1724137931034483,6,25,0
12500.0,6,6,0,190,90,0.8275862068965517,1,20,0
2300.0,2,4,1,65,230,1.0,6,35,0
32900.0,4,11,0,231,90,0.31034482758620685,6,20,0
1100.0,6,4,1,106,20,1.0,6,34,0
3500.0,6,4,1,116,109,1.0,6,36,0
1900.0,0,5,1,113,141,1.0,6,27,0
4500.0,6,8,1,82,109,1.0,6,36,0
1699.0,2,3,1,77,116,1.0,6,11,0
9950.0,3,5,1,170,209,1.0,1,36,0
5990.0,0,3,0,163,54,1.0,6,20,0
4950.0,2,7,1,80,163,0.6551724137931034,6,36,0
